"","NKR.OL.Open","NKR.OL.High","NKR.OL.Low","NKR.OL.Close","NKR.OL.Volume","NKR.OL.Adjusted"
"1533",3.89,3.93,3.89,3.93,90200,1.66487
"1534",3.8,3.95,3.8,3.88,178393,1.643689
"1535",3.89,4.05,3.89,3.99,320442,1.690288
"1536",3.96,3.99,3.94,3.99,113215,1.690288
"1537",3.99,3.99,3.9,3.95,122424,1.673343
"1538",3.9,4,3.9,3.93,147360,1.66487
"1539",3.93,3.98,3.93,3.97,98066,1.681816
"1540",3.95,4.16,3.95,4.08,566368,1.728415
"1541",4.08,4.1,4.06,4.08,185300,1.728415
"1542",4.1,4.25,4.1,4.25,502287,1.800432
"1543",4.11,4.31,4.11,4.16,128226,1.762305
"1544",4.2,4.3,4.2,4.27,108009,1.808905
"1545",4.25,4.25,4.12,4.2,293316,1.779251
"1546",4.2,4.2,4.05,4.15,359344,1.758069
"1547",4.31,4.6,4.25,4.58,1252842,1.940231
"1548",4.45,4.5,4.4,4.4,224429,1.863977
"1549",4.4,4.49,4.35,4.48,114210,1.897867
"1550",4.5,4.61,4.5,4.58,177340,1.940231
"1551",4.42,4.5,4.36,4.45,91295,1.885158
"1552",4.36,4.44,4.36,4.44,85269,1.880922
"1553",4.37,4.44,4.33,4.37,65931,1.851268
"1554",4.31,4.37,4.31,4.33,12300,1.834323
"1555",4.31,4.31,4.23,4.26,57000,1.804669
"1556",4.27,4.36,4.21,4.36,121486,1.847032
"1557",4.36,4.36,4.25,4.31,23980,1.82585
"1558",4.31,4.46,4.27,4.3,85646,1.821614
"1559",4.45,4.45,4.32,4.32,25000,1.830087
"1560",4.32,4.4,4.32,4.32,52150,1.830087
"1561",4.31,4.35,4.3,4.3,40000,1.821614
"1562",4.3,4.36,4.3,4.36,1351,1.847032
"1563",4.3,4.3,4.25,4.29,94926,1.817378
"1564",4.39,4.39,4.25,4.29,181410,1.817378
"1565",4.35,4.35,4.2,4.28,233210,1.813141
"1566",4.28,4.28,4.17,4.18,63363,1.770778
"1567",4.29,4.29,4.1,4.15,209511,1.758069
"1568",4.15,4.15,4,4.05,224522,1.715706
"1569",4.1,4.1,4.02,4.05,81363,1.715706
"1570",4.1,4.19,4.06,4.19,97733,1.775015
"1571",4.19,4.25,4.19,4.19,20550,1.775015
"1572",4.18,4.18,4.12,4.15,26334,1.758069
"1573",4.13,4.13,4.05,4.06,47422,1.719942
"1574",4.06,4.12,4.06,4.12,9301,1.74536
"1575",4.12,4.15,4.12,4.15,15510,1.758069
"1576",4.01,4.18,4.01,4.05,88847,1.715706
"1577",4,4.05,3.9,4,191663,1.694525
"1578",4,4.06,4,4.06,83177,1.719942
"1579",4.01,4.07,4,4.01,73526,1.698761
"1580",3.96,4.15,3.96,4.1,181273,1.736888
"1581",4.23,4.23,4.23,4.23,150,1.79196
"1582",4.06,4.21,4.06,4.2,79357,1.779251
"1583",4.24,4.24,4.01,4.13,32847,1.749597
"1584",4.1,4.19,4.1,4.17,1350,1.766542
"1585",4.17,4.17,4.17,4.17,5000,1.766542
"1586",4.15,4.16,4.1,4.12,87406,1.74536
"1587",4.12,4.18,4.06,4.15,63103,1.758069
"1588",4.24,4.24,4.11,4.11,21748,1.741124
"1589",4.17,4.18,4.1,4.1,40586,1.736888
"1590",4.07,4.1,4.07,4.1,2750,1.736888
"1591",4.15,4.15,4.14,4.15,17700,1.758069
"1592",4.1,4.15,4.1,4.14,86801,1.753833
"1593",4.15,4.2,4.08,4.12,40602,1.74536
"1594",4.12,4.12,4.08,4.12,53845,1.74536
"1595",4.09,4.2,4.09,4.2,550,1.779251
"1596",4.26,4.4,4.2,4.29,298599,1.817378
"1597",4.29,4.29,4.29,4.29,20000,1.817378
"1598",4.29,4.29,4.28,4.28,20200,1.813141
"1599",4.29,4.4,4.28,4.4,36706,1.863977
"1600",4.27,4.31,4.27,4.28,197860,1.813141
"1601",4.28,4.35,4.25,4.3,62244,1.821614
"1602",4.25,4.25,4.25,4.25,30969,1.800432
"1603",4.22,4.22,4.18,4.18,52779,1.770778
"1604",4.22,4.25,4.15,4.24,137340,1.796196
"1605",4.15,4.3,4.15,4.2,29611,1.779251
"1606",4.12,4.2,4.1,4.11,243795,1.741124
"1607",4,4.15,4,4.08,51527,1.728415
"1608",4,4,3.9,3.97,173099,1.681816
"1609",4.11,4.21,4.05,4.2,119253,1.779251
"1610",7,7,6.32,6.54,5110887,2.770548
"1611",6.38,6.6,6.22,6.6,407927,2.795965
"1612",6.5,6.76,6.48,6.68,540014,2.829856
"1613",6.56,6.66,6.54,6.54,174606,2.770548
"1614",6.6,6.6,6.54,6.6,452784,2.795965
"1615",6.6,6.6,6.48,6.5,118380,2.753602
"1616",6.54,6.54,6.48,6.52,153408,2.762075
"1617",6.52,6.56,6.42,6.56,154553,2.77902
"1618",6.52,6.6,6.5,6.6,156790,2.795965
"1619",6.6,6.6,6.52,6.52,39680,2.762075
"1620",6.5,6.58,6.48,6.58,34000,2.787493
"1621",6.56,6.6,6.5,6.6,353610,2.795965
"1622",6.56,6.6,6.52,6.6,88250,2.795965
"1623",6.58,6.58,6.52,6.52,28640,2.762075
"1624",6.48,6.6,6.48,6.54,178130,2.770548
"1625",6.54,6.58,6.52,6.52,26028,2.762075
"1626",6.44,6.56,6.44,6.48,57003,2.74513
"1627",6.48,6.52,6.44,6.44,94870,2.728184
"1628",6.46,6.48,6.4,6.46,92741,2.736657
"1629",6.52,6.52,6.4,6.4,159082,2.711239
"1630",6.42,6.42,6.42,6.42,19000,2.719712
"1631",6.52,6.52,6.4,6.48,70594,2.74513
"1632",6.58,6.58,6.4,6.5,95265,2.753602
"1633",6.4,6.5,6.4,6.42,80225,2.719712
"1634",6.4,6.48,6.4,6.48,5000,2.74513
"1635",6.4,6.4,6.4,6.4,5000,2.711239
"1636",6.38,6.38,6.36,6.38,105512,2.702767
"1637",6.38,6.38,6.38,6.38,0,2.702767
"1638",6.28,6.36,6.28,6.36,22170,2.694294
"1639",6.36,6.36,6.36,6.36,94830,2.694294
"1640",6.3,6.32,6.26,6.3,59292,2.668876
"1641",6.12,6.5,6.12,6.26,7223,2.651931
"1642",6.26,6.26,6.26,6.26,3000,2.651931
"1643",6.26,6.46,6.26,6.46,13306,2.736657
"1644",6.34,6.34,6.32,6.34,18148,2.685822
"1645",6.3,6.34,6.3,6.3,54500,2.668876
"1646",6.3,6.3,6.2,6.3,83718,2.668876
"1647",6.36,6.36,6.36,6.36,10,2.694294
"1648",6.2,6.28,6.2,6.28,5000,2.660403
"1649",6.2,6.2,6.2,6.2,14035,2.626513
"1650",6.28,6.3,6.26,6.3,71920,2.668876
"1651",6.22,6.22,6.22,6.22,551,2.634985
"1652",6.3,6.3,6.3,6.3,25000,2.668876
"1653",6.24,6.26,6.24,6.24,12067,2.643458
"1654",6.24,6.24,6.24,6.24,3283,2.643458
"1655",6.28,6.3,6.28,6.3,10000,2.668876
"1656",6.24,6.34,6.24,6.34,45050,2.685822
"1657",6.26,6.26,6.24,6.24,12000,2.643458
"1658",6.3,6.34,6.3,6.34,183760,2.685822
"1659",6.34,6.34,6.34,6.34,5,2.685822
"1660",6.26,6.28,6.26,6.28,87789,2.660403
"1661",6.26,6.26,6.26,6.26,10000,2.651931
"1662",6.26,6.3,6.22,6.22,110095,2.634985
"1663",6.34,6.38,6.3,6.3,41045,2.668876
"1664",6.5,6.5,6.4,6.4,5500,2.711239
"1665",6.4,6.4,6.28,6.3,19270,2.668876
"1666",6.26,6.26,6.26,6.26,10005,2.651931
"1667",6.26,6.36,6.26,6.36,6314,2.694294
"1668",6.26,6.26,6.26,6.26,30000,2.651931
"1669",6.4,6.4,6.22,6.26,80496,2.651931
"1670",6.24,6.24,6.24,6.24,29650,2.643458
"1671",6.22,6.24,6.2,6.24,126648,2.643458
"1672",6.2,6.28,6.2,6.28,102352,2.660403
"1673",6.32,6.32,6.12,6.2,76185,2.626513
"1674",6.2,6.28,6.2,6.28,22553,2.660403
"1675",6.28,6.28,6.28,6.28,0,2.660403
"1676",6.3,6.3,6.3,6.3,1627,2.668876
"1677",6.16,6.16,6.16,6.16,55359,2.609568
"1678",6.26,6.26,6.16,6.22,105769,2.634985
"1679",6.22,6.22,6.22,6.22,0,2.634985
"1680",6.2,6.22,6.2,6.2,13154,2.626513
"1681",6.2,6.3,6.2,6.3,3798,2.668876
"1682",6.08,6.24,6.08,6.24,11007,2.643458
"1683",6.24,6.24,6.24,6.24,0,2.643458
"1684",6.24,6.3,6.14,6.3,10195,2.668876
"1685",6.14,6.18,6.14,6.16,8590,2.609568
"1686",6.12,6.2,6.12,6.14,13263,2.601095
"1687",6.18,6.2,6.16,6.16,20231,2.609568
"1688",6.1,6.2,6.1,6.2,28089,2.626513
"1689",6.2,6.2,6.2,6.2,0,2.626513
"1690",6.1,6.56,6.1,6.2,32462,2.626513
"1691",6.48,6.48,6.34,6.34,789,2.685822
"1692",6.36,6.4,6.2,6.2,59461,2.626513
"1693",6.24,6.4,6.22,6.4,3792,2.711239
"1694",6.4,6.4,6.4,6.4,383,2.711239
"1695",6.26,6.3,6.26,6.3,21600,2.668876
"1696",6.3,6.3,6.2,6.2,181753,2.626513
"1697",6.12,6.2,6.12,6.2,14700,2.626513
"1698",6.22,6.22,6.2,6.2,263,2.626513
"1699",6.2,6.36,6.2,6.22,12040,2.634985
"1700",6.58,6.58,6.4,6.4,252650,2.711239
"1701",6.3,6.36,6.26,6.26,34811,2.651931
"1702",6.26,6.36,6.26,6.3,24727,2.668876
"1703",6.3,6.32,6.3,6.3,61789,2.668876
"1704",6.3,6.38,6.3,6.3,6890,2.668876
"1705",6.3,6.38,6.28,6.38,17297,2.702767
"1706",6.38,6.6,6.38,6.5,24442,2.753602
"1707",6.42,6.44,6.42,6.44,33000,2.728184
"1708",6.5,6.7,6.5,6.7,28836,2.838329
"1709",6.62,6.62,6.5,6.5,2444,2.753602
"1710",6.5,6.68,6.5,6.68,22566,2.829856
"1711",6.68,6.68,6.68,6.68,620,2.829856
"1712",6.68,6.68,6.68,6.68,0,2.829856
"1713",6.68,6.68,6.68,6.68,0,2.829856
"1714",6.68,6.68,6.68,6.68,0,2.829856
"1715",6.42,6.66,6.42,6.66,20789,2.821383
"1716",6.52,6.66,6.52,6.66,19443,2.821383
"1717",6.48,6.48,6.48,6.48,4445,2.74513
"1718",6.42,6.66,6.42,6.66,95180,2.821383
"1719",6.7,6.7,6.64,6.64,10520,2.812911
"1720",6.64,6.64,6.64,6.64,0,2.812911
"1721",6.64,6.64,6.64,6.64,0,2.812911
"1722",6.56,6.68,6.56,6.56,23081,2.77902
"1723",6.56,6.68,6.56,6.56,15533,2.77902
"1724",6.56,6.58,6.56,6.58,15920,2.787493
"1725",6.58,6.58,6.58,6.58,0,2.787493
"1726",6.6,6.6,6.6,6.6,3112,2.795965
"1727",6.6,6.6,6.5,6.56,62951,2.77902
"1728",6.56,6.56,6.44,6.56,10196,2.77902
"1729",6.56,6.56,6.56,6.56,0,2.77902
"1730",6.56,6.62,6.48,6.48,21510,2.74513
"1731",6.54,6.64,6.54,6.64,40569,2.812911
"1732",6.6,6.7,6.54,6.58,39125,2.787493
"1733",6.6,6.7,6.6,6.7,8155,2.838329
"1734",6.7,6.7,6.7,6.7,60,2.838329
"1735",6.7,6.7,6.7,6.7,0,2.838329
"1736",6.7,6.7,6.6,6.7,10336,2.838329
"1737",6.58,6.68,6.58,6.68,3500,2.829856
"1738",6.7,6.7,6.68,6.68,7109,2.829856
"1739",6.68,6.68,6.68,6.68,0,2.829856
"1740",6.46,6.64,6.42,6.44,110982,2.728184
"1741",6.46,6.5,6.44,6.48,73000,2.74513
"1742",6.5,6.5,6.5,6.5,40599,2.753602
"1743",6.46,6.5,6.46,6.5,25626,2.753602
"1744",6.44,6.5,6.44,6.5,1376,2.753602
"1745",6.44,6.5,6.44,6.5,10433,2.753602
"1746",6.48,6.48,6.44,6.46,50000,2.736657
"1747",6.46,6.5,6.4,6.4,491076,2.711239
"1748",6.4,6.4,6.36,6.36,49345,2.694294
"1749",6.4,6.4,6.38,6.38,47378,2.702767
"1750",6.38,6.38,6.38,6.38,24,2.702767
"1751",6.36,6.4,6.36,6.4,36419,2.711239
"1752",6.32,6.34,6.3,6.34,44587,2.685822
"1753",6.36,6.38,6.32,6.38,55306,2.702767
"1754",6.36,6.36,6.32,6.36,36521,2.694294
"1755",6.36,6.36,6.36,6.36,0,2.694294
"1756",6.36,6.36,6.36,6.36,0,2.694294
"1757",6.36,6.36,6.36,6.36,0,2.694294
"1758",6.5,6.5,6.34,6.34,10011,2.685822
"1759",6.34,6.44,6.3,6.3,54441,2.668876
"1760",6.3,6.6,6.3,6.5,381642,2.753602
"1761",6.5,6.6,6.4,6.5,188655,2.753602
"1762",6.42,6.6,6.42,6.46,26513,2.736657
"1763",6.52,6.7,6.5,6.5,171692,2.753602
"1764",6.52,6.66,6.46,6.54,53345,2.770548
"1765",6.42,6.58,6.42,6.58,5579,2.787493
"1766",6.58,6.58,6.58,6.58,1535,2.787493
"1767",6.76,6.76,6.52,6.52,100675,2.762075
"1768",6.54,6.68,6.54,6.64,17686,2.812911
"1769",6.66,6.78,6.66,6.78,272461,2.872219
"1770",7,7,6.6,6.6,208376,2.795965
"1771",6.84,6.84,6.6,6.7,125242,2.838329
"1772",6.84,6.84,6.6,6.72,58371,2.846801
"1773",6.6,6.78,6.6,6.66,89026,2.821383
"1774",6.62,6.7,6.62,6.7,4025,2.838329
"1775",6.7,6.7,6.6,6.6,4396,2.795965
"1776",6.6,6.74,6.6,6.6,98603,2.795965
"1777",6.6,6.6,6.52,6.58,21007,2.787493
"1778",6.38,6.48,6.32,6.34,130612,2.685822
"1779",6.4,6.5,6.4,6.5,22171,2.753602
"1780",6.5,6.5,6.5,6.5,0,2.753602
"1781",6.5,6.5,6.5,6.5,0,2.753602
"1782",6.4,6.44,6.4,6.44,4763,2.728184
"1783",6.58,6.58,6.42,6.48,82353,2.74513
"1784",6.42,6.42,6.4,6.42,63977,2.719712
"1785",6.42,6.42,6.42,6.42,0,2.719712
"1786",6.5,6.68,6.5,6.5,2728,2.753602
"1787",6.4,6.58,6.4,6.58,1534,2.787493
"1788",6.42,6.54,6.3,6.4,15546,2.711239
"1789",6.66,6.66,6.42,6.58,8177,2.787493
"1790",6.42,6.42,6.42,6.42,2000,2.719712
"1791",6.42,6.44,6.32,6.44,19154,2.728184
"1792",6.44,6.48,6.44,6.48,10617,2.74513
"1793",6.48,6.48,6.48,6.48,0,2.74513
"1794",6.4,6.54,6.4,6.54,6200,2.770548
"1795",6.44,6.44,6.44,6.44,682,2.728184
"1796",6.46,6.52,6.44,6.44,20913,2.728184
"1797",6.5,6.56,6.48,6.56,18200,2.77902
"1798",6.48,6.48,6.36,6.38,133105,2.702767
"1799",6.3,6.36,6.28,6.32,59371,2.677349
"1800",6.34,6.34,6.2,6.34,60646,2.685822
"1801",6.18,6.34,6.12,6.34,84538,2.685822
"1802",6.32,6.34,6.32,6.34,10295,2.685822
"1803",6.3,6.5,6.28,6.5,47440,2.753602
"1804",6.5,6.5,6.5,6.5,0,2.753602
"1805",6.5,6.5,6.5,6.5,100,2.753602
"1806",6.3,6.4,6.3,6.38,25150,2.702767
"1807",6.34,6.5,6.34,6.46,15155,2.736657
"1808",6.34,6.5,6.16,6.5,5800,2.753602
"1809",6.4,6.4,6.14,6.22,59701,2.634985
"1810",6.3,6.42,6.3,6.42,12500,2.719712
"1811",6.2,6.36,6.16,6.36,13541,2.694294
"1812",6.26,6.3,6.18,6.18,94584,2.61804
"1813",6.4,6.4,6.4,6.4,2000,2.711239
"1814",6.4,6.4,6.4,6.4,0,2.711239
"1815",6.18,6.2,6.18,6.2,53534,2.626513
"1816",6.2,6.3,6.06,6.3,18788,2.668876
"1817",6.16,6.16,6.1,6.16,21206,2.609568
"1818",6.3,6.3,6.08,6.26,22144,2.651931
"1819",6.08,6.28,6.08,6.28,5000,2.660403
"1820",6.48,6.48,6.24,6.42,8715,2.719712
"1821",6.42,6.42,6.42,6.42,0,2.719712
"1822",6.12,6.26,6.1,6.1,6507,2.58415
"1823",6.3,6.3,6.2,6.2,2910,2.626513
"1824",6.3,6.3,6.3,6.3,855,2.668876
"1825",6.3,6.3,6.3,6.3,2,2.668876
"1826",6.3,6.3,6.3,6.3,0,2.668876
"1827",6.3,6.3,6.06,6.2,3875,2.626513
"1828",6.3,6.3,6.3,6.3,1000,2.668876
"1829",6.1,6.42,5.78,6.26,45567,2.651931
"1830",6.3,6.3,6.24,6.24,1480,2.643458
"1831",6.28,6.42,6.28,6.42,3000,2.719712
"1832",6.34,6.4,6.34,6.34,2005,2.685822
"1833",6.48,6.48,6.2,6.48,28285,2.74513
"1834",6.48,6.48,6.48,6.48,0,2.74513
"1835",6.22,6.4,6.22,6.38,613,2.702767
"1836",6.3,6.46,6.16,6.46,8510,2.736657
"1837",6.46,6.46,6.46,6.46,0,2.736657
"1838",6.3,6.3,6.3,6.3,15961,2.668876
"1839",6.6,6.6,6.24,6.24,22076,2.643458
"1840",6.28,6.44,6.2,6.44,22130,2.728184
"1841",6.44,6.44,6.44,6.44,0,2.728184
"1842",6.44,6.44,6.44,6.44,0,2.728184
"1843",6.42,6.42,6.42,6.42,25,2.719712
"1844",6.4,6.4,6.3,6.38,6339,2.702767
"1845",6.42,6.42,6.4,6.4,3570,2.711239
"1846",6.4,6.4,6.4,6.4,0,2.711239
"1847",6.32,6.4,6.18,6.4,48844,2.711239
"1848",6.06,6.38,6.06,6.38,298,2.702767
"1849",6.34,6.36,6.34,6.36,2000,2.694294
"1850",6.4,6.48,6.04,6.38,14080,2.702767
"1851",6.36,6.38,6.36,6.38,9194,2.702767
"1852",6.48,6.48,6.48,6.48,100,2.74513
"1853",6.48,6.48,6.48,6.48,0,2.74513
"1854",6.48,6.48,6.48,6.48,0,2.74513
"1855",6.46,6.46,6.2,6.2,8180,2.626513
"1856",6.2,6.4,6.2,6.4,15680,2.711239
"1857",6.4,6.4,6.4,6.4,0,2.711239
"1858",6.4,6.4,6.4,6.4,0,2.711239
"1859",6.54,6.54,6.54,6.54,228,2.770548
"1860",6.48,6.48,6.48,6.48,10,2.74513
"1861",6.48,6.48,6.4,6.46,1800,2.736657
"1862",6.44,6.46,6.44,6.46,10130,2.736657
"1863",6.36,6.46,6.3,6.46,45231,2.736657
"1864",6.2,6.46,6.2,6.3,17450,2.668876
"1865",6.48,6.56,6.4,6.4,5000,2.711239
"1866",6.54,6.54,6.4,6.5,1579,2.753602
"1867",6.4,6.4,6.4,6.4,5170,2.711239
"1868",6.5,6.7,6.5,6.66,151048,2.821383
"1869",6.7,6.7,6.3,6.48,16620,2.74513
"1870",6.4,6.6,6.4,6.44,62690,2.728184
"1871",6.2,6.4,6.2,6.4,22489,2.711239
"1872",6.22,6.22,6.22,6.22,4246,2.634985
"1873",6.22,6.22,6.22,6.22,0,2.634985
"1874",6.66,6.66,5.5,6.38,40847,2.702767
"1875",6.24,6.38,6.24,6.36,21133,2.694294
"1876",6.36,6.36,6.36,6.36,0,2.694294
"1877",6.1,6.36,6.1,6.36,5627,2.694294
"1878",6.3,6.36,6.2,6.2,6252,2.626513
"1879",6.16,6.36,6.16,6.36,822,2.694294
"1880",6.36,6.36,6.2,6.2,3389,2.626513
"1881",6.36,6.5,6.32,6.44,58512,2.728184
"1882",6.4,6.4,6.4,6.4,3,2.711239
"1883",6.4,6.4,6.4,6.4,0,2.711239
"1884",6.4,6.4,6.1,6.1,1650,2.58415
"1885",6.5,6.5,6.38,6.38,1300,2.702767
"1886",6.2,6.38,6.16,6.38,19246,2.702767
"1887",6.38,6.38,6.38,6.38,0,2.702767
"1888",6.36,6.38,6.34,6.38,13294,2.702767
"1889",6.38,6.38,6.38,6.38,0,2.702767
"1890",6.04,6.3,5.8,6.3,135045,2.668876
"1891",6.1,6.26,6.08,6.16,140824,2.609568
"1892",6.28,6.28,6.26,6.26,400,2.651931
"1893",6.24,6.24,6.24,6.24,2670,2.643458
"1894",6.22,6.22,6.02,6.22,2000,2.634985
"1895",6.36,6.36,6.1,6.24,21714,2.643458
"1896",6.1,6.1,6.1,6.1,5099,2.58415
"1897",6.28,6.3,6.14,6.3,108537,2.668876
"1898",6.3,6.3,6.3,6.3,0,2.668876
"1899",6.26,6.38,6.2,6.2,83018,2.626513
"1900",6.2,6.38,6.2,6.3,40278,2.668876
"1901",6.3,6.3,6.3,6.3,0,2.668876
"1902",6.3,6.3,6.3,6.3,0,2.668876
"1903",6.24,6.24,5.98,6.02,14065,2.550259
"1904",6.02,6.36,5.9,6.1,345400,2.58415
"1905",6.18,6.18,6.16,6.16,2448,2.609568
"1906",6.16,6.16,6.16,6.16,0,2.609568
"1907",6.16,6.16,6.16,6.16,0,2.609568
"1908",5.9,6.1,5.9,6.08,5403,2.575677
"1909",5.94,6.08,5.94,6.08,26304,2.575677
"1910",5.92,6,5.9,5.98,106542,2.533314
"1911",5.86,6.12,5.86,6.06,3023,2.567205
"1912",6.12,6.12,6.06,6.08,1006,2.575677
"1913",6.08,6.08,6.08,6.08,0,2.575677
"1914",5.9,5.9,5.7,5.8,23360,2.457061
"1915",5.8,5.94,5.8,5.92,21338,2.507896
"1916",5.94,5.94,5.94,5.94,250,2.516369
"1917",5.94,5.94,5.94,5.94,0,2.516369
"1918",5.8,5.98,5.74,5.98,25730,2.533314
"1919",5.98,5.98,5.8,5.98,8200,2.533314
"1920",5.78,5.96,5.78,5.96,833,2.524842
"1921",5.96,5.96,5.96,5.96,0,2.524842
"1922",5.94,5.98,5.94,5.98,10700,2.533314
"1923",5.98,5.98,5.98,5.98,500,2.533314
"1924",5.78,5.98,5.76,5.98,5280,2.533314
"1925",5.74,5.98,5.74,5.84,13120,2.474006
"1926",5.74,6,5.64,5.88,115949,2.490951
"1927",5.9,5.96,5.9,5.96,8702,2.524842
"1928",5.96,5.98,5.9,5.9,84563,2.499424
"1929",5.96,6,5.66,5.88,26080,2.490951
"1930",5.68,5.8,5.68,5.8,1615,2.457061
"1931",5.7,5.98,5.7,5.98,1800,2.533314
"1932",5.78,5.96,5.7,5.96,2081,2.524842
"1933",6.14,6.14,6.14,6.14,300,2.601095
"1934",5.94,5.98,5.62,5.88,9080,2.490951
"1935",5.88,5.94,5.6,5.94,273,2.516369
"1936",5.88,5.98,5.66,5.94,15309,2.516369
"1937",6.14,6.14,6.14,6.14,1,2.601095
"1938",5.74,6,5.74,6,201,2.541787
"1939",6.34,6.34,5.74,5.96,1502,2.524842
"1940",6.16,6.18,5.74,6.18,1667,2.61804
"1941",6.18,6.18,6.18,6.18,50,2.61804
"1942",6.34,6.34,6.34,6.34,1,2.685822
"1943",5.78,6.1,5.78,5.8,531,2.457061
"1944",6.06,6.06,6.06,6.06,100,2.567205
"1945",6.06,6.06,6.06,6.06,0,2.567205
"1946",5.78,5.94,5.76,5.94,53640,2.516369
"1947",5.8,5.96,5.8,5.96,5507,2.524842
"1948",5.96,5.96,5.96,5.96,0,2.524842
"1949",5.98,5.98,5.62,5.9,12939,2.499424
"1950",5.8,5.8,5.8,5.8,1500,2.457061
"1951",5.96,5.96,5.62,5.82,1186,2.465533
"1952",6.06,6.08,5.84,6.08,1301,2.575677
"1953",6,6.26,6,6.26,200,2.651931
"1954",6.26,6.26,6.26,6.26,0,2.651931
"1955",5.86,5.86,5.86,5.86,4000,2.482478
"1956",6,6,6,6,200,2.541787
"1957",6,6,6,6,0,2.541787
"1958",5.9,6,5.9,6,5000,2.541787
"1959",5.86,6.04,5.86,6.04,34431,2.558732
"1960",6.06,6.06,6.06,6.06,150,2.567205
"1961",6.06,6.06,6.06,6.06,0,2.567205
"1962",6.06,6.06,6.06,6.06,0,2.567205
"1963",6.52,7,6.52,6.96,2398349,2.948473
"1964",6.94,6.96,6.82,6.9,652256,2.923055
"1965",6.88,6.9,6.82,6.84,541623,2.897637
"1966",6.8,6.8,6.58,6.58,503827,2.787493
"1967",6.58,6.8,6.58,6.8,170894,2.880692
"1968",6.84,7.1,6.78,6.98,691879,2.956945
"1969",7.18,7.18,6.96,6.96,565258,2.948473
"1970",7,7.08,7,7.08,8096,2.999308
"1971",7,7.02,6.92,6.92,51017,2.931527
"1972",6.98,6.98,6.9,6.96,42794,2.948473
"1973",6.98,7.06,6.9,7.06,10600,2.990836
"1974",7.02,7.02,6.92,6.98,10906,2.956945
"1975",7,7.08,6.92,6.96,37978,2.948473
"1976",6.8,6.8,6.42,6.52,823419,2.762075
"1977",6.5,6.84,6.5,6.82,205085,2.889164
"1978",6.82,6.82,6.52,6.68,27855,2.829856
"1979",6.6,6.8,6.54,6.8,72481,2.880692
"1980",6.64,6.74,6.6,6.6,56200,2.795965
"1981",6.74,6.76,6.6,6.72,73563,2.846801
"1982",6.54,6.74,6.54,6.74,2624,2.855274
"1983",6.74,6.78,6.74,6.74,86889,2.855274
"1984",6.4,6.8,6.4,6.64,39647,2.812911
"1985",6.24,6.6,6.22,6.5,35294,2.753602
"1986",6.24,6.48,6.24,6.4,162135,2.711239
"1987",6.4,6.4,6.4,6.4,0,2.711239
"1988",6.58,6.58,6.42,6.56,7284,2.77902
"1989",6.56,6.56,6.56,6.56,0,2.77902
"1990",6.54,6.54,6.48,6.5,66287,2.753602
"1991",6.52,6.52,6.52,6.52,11576,2.762075
"1992",6.52,6.52,6.52,6.52,6563,2.762075
"1993",6.46,6.48,6.3,6.48,42582,2.74513
"1994",6.52,6.52,6.44,6.44,34955,2.728184
"1995",6.4,6.4,6.14,6.36,49636,2.694294
"1996",6.28,6.34,6.2,6.26,163941,2.651931
"1997",6.44,6.44,6.26,6.28,45742,2.660403
"1998",6.5,6.52,6.28,6.48,172744,2.74513
"1999",6.5,6.5,6.3,6.48,97714,2.74513
"2000",6.46,6.5,6.32,6.44,185851,2.728184
"2001",6.44,6.8,6.4,6.54,284221,2.770548
"2002",6.56,6.66,6.4,6.48,208741,2.74513
"2003",6.78,6.78,6.38,6.4,270968,2.711239
"2004",6.52,6.56,6.3,6.56,276839,2.77902
"2005",6.5,6.5,6.4,6.4,195274,2.711239
"2006",6.46,6.56,6.42,6.46,238144,2.736657
"2007",6.42,6.74,6.42,6.7,410733,2.838329
"2008",6.74,7,6.74,7,673938,2.965418
"2009",6.98,7,6.78,6.9,501872,2.923055
"2010",6.9,6.96,6.84,6.86,421833,2.90611
"2011",6.94,6.94,6.76,6.94,576522,2.94
"2012",2.9,3.17,2.9,3.12,1533262,3.12
"2013",3.12,3.14,2.77,2.95,189679,2.95
"2014",3,3,2.82,2.98,149613,2.98
"2015",2.98,2.98,2.76,2.91,94792,2.91
"2016",2.91,2.94,2.85,2.9,128608,2.9
"2017",2.9,2.96,2.9,2.96,223600,2.96
"2018",2.97,3,2.91,2.98,497993,2.98
"2019",2.98,2.99,2.91,2.93,62049,2.93
"2020",2.98,2.98,2.83,2.87,648929,2.87
"2021",3,3.08,2.95,2.95,3503718,2.95
"2022",3.05,3.05,2.96,2.96,1435863,2.96
"2023",3.05,3.05,2.95,2.97,370918,2.97
"2024",3.03,3.03,2.97,2.99,232793,2.99
"2025",2.99,3.02,2.99,3.01,470863,3.01
"2026",3.02,3.39,3.02,3.1,1063455,3.1
"2027",3.3,3.3,3.1,3.2,474820,3.2
"2028",3.2,3.2,3.1,3.15,173480,3.15
"2029",3.3,3.3,3.14,3.15,228540,3.15
"2030",3.15,3.25,3.15,3.23,173431,3.23
"2031",3.23,3.28,3.2,3.24,213149,3.24
"2032",3.22,3.24,3.17,3.17,56788,3.17
"2033",3.18,3.24,3.15,3.2,167690,3.2
"2034",3.21,3.21,3.15,3.16,177928,3.16
"2035",3.19,3.2,3.13,3.18,157467,3.18
"2036",3.22,3.22,3.1,3.12,178259,3.12
